-1e-08	0	0	0
-9.8e-09	0	0	0
-9.6e-09	0	0	0
-9.4e-09	0	0	0
-9.2e-09	0	0	0
-9e-09	0	0	0
-8.8e-09	0	0	0
-8.6e-09	0	0	0
-8.4e-09	0	0	0
-8.2e-09	0	0	0
-8e-09	0	0	0
-7.8e-09	0	0	0
-7.6e-09	0	0	0
-7.4e-09	0	0	0
-7.2e-09	0	0	0
-7e-09	0	0	0
-6.8e-09	0	0	0
-6.6e-09	0	0	0
-6.4e-09	0	0	0
-6.2e-09	0	0	0
-6e-09	0	0	0
-5.8e-09	0	0	0
-5.6e-09	0	0	0
-5.4e-09	0	0	0
-5.2e-09	0	0	0
-5e-09	0	0	0
-4.8e-09	0	0	0
-4.6e-09	0	0	0
-4.4e-09	0	0	0
-4.2e-09	0	0	0
-4e-09	0	0	0
-3.8e-09	0	0	0
-3.6e-09	0	0	0
-3.4e-09	0	0	0
-3.2e-09	0	0	0
-3e-09	0	0	0
-2.8e-09	0	0	0
-2.6e-09	0	0	0
-2.4e-09	0	0	0
-2.2e-09	0	0	0
-2e-09	0	0	0
-1.8e-09	0	0	0
-1.6e-09	0	0	0
-1.4e-09	0	0	0
-1.2e-09	0	0	0
-1e-09	0	0	0
-8e-10	0	0	0
-6e-10	0	0	0
-4e-10	0	0	0
-2e-10	0	0	0
0	0	0	0
2e-10	0	0	0
4e-10	0	0	0
6e-10	0	0	0
8e-10	0	0	0
1e-09	0	0	0
1.2e-09	0	0	0
1.4e-09	0	0	0
1.6e-09	4.0159996738926e-14	-9.1642344466424e-14	5.2372775085684e-14
1.8e-09	-1.9829242622231e-14	2.2646440099276e-13	-2.5781258612707e-14
2e-09	-3.4546261633882e-13	3.7292708297573e-13	-4.2940559936181e-13
2.2e-09	2.2494703735691e-13	1.0785557615241e-13	2.9993594799532e-13
2.4e-09	1.1144919220652e-12	-2.7070708986407e-12	1.5109249838964e-12
2.6e-09	2.6697245567011e-12	-2.9801107253032e-12	3.5157954272505e-12
2.8e-09	-5.4235716321296e-12	3.6092876124129e-12	-6.9980694520457e-12
3e-09	-4.8253457819004e-12	9.1593388198095e-12	-5.9793335513363e-12
3.2e-09	-2.786983750461e-12	-1.7270571176544e-11	-2.5582051439399e-12
3.4e-09	-1.9029112079069e-11	2.6285411315785e-11	-2.7597047112231e-11
3.6e-09	-2.5067629374056e-11	6.0924406872902e-12	-3.3454039113972e-11
3.8e-09	2.0010082064381e-11	1.4827558752896e-11	2.5724805237386e-11
4e-09	-1.0139396756039e-11	7.8533447732363e-11	-1.5408180935973e-11
4.2e-09	1.1399956271013e-11	1.0122496735435e-10	1.5801463218243e-11
4.4e-09	-3.6440571944499e-13	4.8369430983364e-11	-1.2629031601884e-12
4.6e-09	3.4759841454571e-11	1.6757396486433e-10	3.8740362620991e-11
4.8e-09	-1.7189594688964e-11	2.4109833921115e-10	-2.8103097113401e-11
5e-09	3.9227381625248e-12	5.6178514011811e-10	-9.6858182225399e-12
5.2e-09	5.0069136043152e-11	7.8143140207512e-10	4.1157089752077e-11
5.4e-09	-2.2259971493859e-11	1.402063269301e-09	-6.9592473876046e-11
5.6e-09	-1.2842610607286e-10	2.67545332295e-09	-2.3896237491918e-10
5.8e-09	1.8749076018938e-10	4.8986963948275e-09	1.1309818373944e-10
6e-09	1.1854325305247e-10	8.4527285573618e-09	-6.5728413910441e-11
6.2e-09	3.604143817164e-10	2.9653228326638e-08	-3.0893472015871e-10
6.4e-09	4.8157761583072e-10	3.4180664051697e-08	-2.803635227984e-10
6.6e-09	4.3028728473308e-10	2.0396929309757e-08	1.5896396419514e-12
6.8e-09	1.887104490005e-10	1.3424172111422e-08	-1.1254705649532e-10
7e-09	-9.4541813055856e-11	9.3493124422841e-09	-3.7950751405119e-10
7.2e-09	1.4117469030246e-10	7.7549918031892e-09	-7.3655396199966e-11
7.4e-09	-2.066341937574e-10	4.7645565187321e-09	-4.4562518304593e-10
7.6e-09	2.7441138273018e-10	3.4308559825202e-09	1.8792659777139e-10
7.8e-09	2.0286158287376e-10	2.6077043463505e-09	1.1509279410192e-10
8e-09	8.756770273681e-11	1.1291607626355e-09	-4.5763909519933e-12
8.2e-09	1.7279366258872e-10	1.1908619451335e-09	1.5295885603013e-10
8.4e-09	-2.6957343401945e-11	1.075970656324e-09	-1.4226325039731e-10
8.6e-09	-1.6659056998953e-11	7.1764647781036e-10	-1.1558164079803e-10
8.8e-09	-4.1430807918815e-11	6.6332316742078e-11	-1.2594786437008e-10
9e-09	1.8531632144769e-10	6.3343942340914e-10	1.5264442896762e-10
9.2e-09	-1.208897506685e-10	1.7082111296773e-10	-2.316549400711e-10
9.4e-09	9.9953504016606e-11	7.2402965327674e-10	5.792792778515e-11
9.6e-09	7.7671116995456e-11	3.0775515548407e-10	1.6282800707925e-11
9.8e-09	5.3035799424295e-11	3.4256554918189e-10	-4.3765066476309e-12
1e-08	-1.8355345102349e-11	4.0035489340619e-10	-9.5302409714699e-11
1.02e-08	1.8282363423029e-10	3.3016357963451e-10	1.4501480009181e-10
1.04e-08	1.964752437973e-11	2.120080780441e-10	-2.6470843737066e-11
1.06e-08	-4.5057968040336e-12	4.5070718370112e-10	-1.1017383911108e-10
1.08e-08	1.1577956344424e-10	2.1486799167882e-10	8.7843775684495e-11
1.1e-08	1.8276873120833e-10	5.776136948815e-11	1.7572593744698e-10
1.12e-08	1.4169917651363e-10	4.1256622827764e-10	1.7134912975293e-10
1.14e-08	-1.1439887776022e-10	-1.2400126212622e-10	-1.8144615535732e-10
1.16e-08	-4.0404011010562e-11	4.4658881040413e-10	-1.3423847639604e-10
1.18e-08	1.7646995670129e-10	-5.4449883971057e-12	1.7870998364157e-10
1.2e-08	-4.7159302081872e-11	2.2900548075263e-11	-6.2383898237636e-11
1.22e-08	9.3720369946467e-11	2.324683433601e-10	3.5541384094678e-11
1.24e-08	-4.3958939986089e-11	-1.0712280406047e-11	-1.0894439800723e-10
1.26e-08	-6.2134422340445e-11	3.8071967471836e-10	-1.5361669683851e-10
1.28e-08	5.0860643532243e-11	2.0409339670211e-11	1.2877805150371e-11
1.3e-08	-3.0489135294675e-11	-1.0857271948501e-11	-1.7745603070821e-10
1.32e-08	-3.0446883032881e-11	-1.5399806609842e-10	-8.5096513680105e-11
1.34e-08	1.4111354818465e-10	2.7919605716557e-10	1.2703574852839e-10
1.36e-08	-1.4556433548487e-10	-1.1966903684447e-10	-2.2058137992884e-10
1.38e-08	-1.1588976662273e-10	-3.5622093069442e-10	-1.7652275425957e-10
1.4e-08	8.3593348261985e-11	2.715426394359e-10	5.3222627984648e-11
1.42e-08	2.01038708023e-10	1.5571659366912e-10	1.7072604424926e-10
1.44e-08	-3.8563247496912e-13	-2.4463062177372e-10	3.5152173301558e-12
1.46e-08	1.0726254857823e-10	2.6429768138393e-10	6.0989944799212e-11
1.48e-08	-6.0458081051813e-11	-1.1067802518924e-10	-1.4830291701354e-10
1.5e-08	4.3290158744935e-11	7.1348252987497e-11	-1.0079872529573e-11
1.52e-08	3.5222467308931e-11	-2.5330068094397e-10	1.7661849407265e-11
1.54e-08	-6.2843839455687e-11	1.5810644416084e-10	-1.5125293073244e-10
1.56e-08	7.4009542063125e-11	-1.6165596369489e-10	-1.7120559130031e-10
1.58e-08	1.2111370309775e-10	1.8498811828617e-10	6.6753079175333e-11
1.6e-08	-1.1655254350863e-10	-3.4523753338966e-10	-1.7206230458357e-10
1.62e-08	6.9085236536957e-11	7.5326775302402e-11	5.0159270235629e-12
1.64e-08	6.3072985139282e-11	-4.111953499145e-10	7.4966869679148e-11
1.66e-08	5.3096560854631e-11	-1.2220412518828e-10	5.2346277308097e-12
1.68e-08	1.8917379716391e-11	7.1691739816853e-12	-6.7507157651476e-11
1.7e-08	1.0678412738875e-11	-7.560904632161e-12	-1.6368616603274e-11
1.72e-08	1.7499322168922e-10	-1.7133665106202e-10	2.1101739445255e-10
1.74e-08	-6.5748381971411e-11	-2.3534797367381e-10	-7.0203935630745e-11
1.76e-08	-2.4545575653747e-11	-7.9867205203615e-11	-6.8446128336434e-11
1.78e-08	7.6668971654151e-11	-2.9426674118199e-10	-8.6217308456112e-11
1.8e-08	-7.0876978014468e-12	-3.205591241744e-10	-3.0070121034613e-12
1.82e-08	-7.3892557130632e-11	-1.6080628251608e-10	-1.2477244537424e-10
1.84e-08	-3.9389303710277e-12	-2.2424957803709e-10	-9.7393965573157e-12
1.86e-08	4.9802179175071e-11	-2.258001671644e-10	2.0711422431071e-11
1.88e-08	-5.3184405805375e-11	2.5170798717282e-11	-8.8505483851686e-11
1.9e-08	5.9249825844625e-11	-8.3444270925286e-11	-1.6663278761948e-11
1.92e-08	1.3213738213542e-10	-4.6092919010662e-11	8.0657039773538e-11
1.94e-08	-1.6716446109893e-10	-1.8822548871401e-10	-2.4958354985713e-10
1.96e-08	2.2388728873276e-11	-2.2338362763205e-10	-1.4272294528737e-11
1.98e-08	5.7580267720367e-11	-2.8159767616693e-10	6.7025453142396e-11
2e-08	1.2778535229278e-10	-7.127930477186e-11	8.2865849887015e-11
2.02e-08	-4.7234028509374e-11	-3.972229541906e-10	-6.20253014035e-11
2.04e-08	1.9891427492208e-10	-1.9519859034168e-10	2.2590609087466e-10
2.06e-08	-6.6619010841044e-11	-8.4367347034006e-11	-1.0806401151363e-10
2.08e-08	-3.5262879039644e-11	-2.5144013558953e-10	-9.6774449086499e-11
2.1e-08	-1.0748257376894e-10	-5.8772717373397e-11	-2.2742324842833e-10
2.12e-08	-1.3851774979579e-11	-3.443539173993e-10	-3.6832221757754e-11
2.14e-08	1.2440781997535e-10	-3.0135814712479e-10	1.293999105615e-10
2.16e-08	2.0225664642272e-11	-1.3984245100147e-10	-1.2562381296845e-11
2.18e-08	1.19939805469e-10	-2.2412418908063e-10	1.3782339389889e-10
2.2e-08	1.1616589093871e-10	-1.7755293264655e-10	9.0635502545131e-11
2.22e-08	-5.6436899707575e-13	-3.3959626861285e-10	-2.2689406897308e-11
2.24e-08	-6.0142839779365e-11	-2.8502614933036e-10	-1.1294574004427e-10
2.26e-08	2.7556361060704e-11	-6.3499978928017e-11	-6.0196947967032e-11
2.28e-08	4.2240392250737e-11	-1.1305906926541e-10	2.0235001195896e-11
2.3e-08	7.7106473137467e-11	-1.4067807469924e-10	1.1144872032021e-10
